Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Day,Month,Year,BranchName,DealerName,Product_Name
BR2302,DLR0211,Toy-M201,7763828,1,DT01108,23,4,2020,Atlantic Motor Company,ZIL Motors,Toyota
BR2303,DLR0191,Mah-M171,6380740,2,DT01109,26,12,2020,Atlantic Motor Company,Tata Motors,Mahindra
BR2305,DLR0151,Agr-M111,18708022,2,DT01109,3,5,2020,Atlantic Motor Company,Peel Motors,Agrale
BR2307,DLR0111,Che-M51,15149418,2,DT01110,11,4,2020,Atlantic Motor Company,Lotus Motors,Chevrolet
BR2308,DLR0091,For-M21,4549470,1,DT01110,14,12,2020,Atlantic Motor Company,Invicta Motors,Ford
BR2309,DLR0071,Nis-M268,4906052,2,DT01112,18,8,2020,Atlantic Motor Company,Ginetta Motors,Nissan
BR2310,DLR0051,Aud-M238,6666418,1,DT01112,21,4,2020,Atlantic Motor Company,Edsel Motors,Audi
BR2312,DLR0212,Toy-M202,8183979,1,DT01113,24,4,2020,2008 NRHP-listed,,Toyota
BR2313,DLR0192,Mah-M172,4347531,1,DT01113,27,12,2020,2008 NRHP-listed,Tatra Motors,Mahindra
BR2315,DLR0152,Agr-M112,18804507,3,DT01114,4,5,2020,2008 NRHP-listed,Perodua Motors,Agrale
BR2317,DLR0112,GMC-M52,8773934,2,DT01114,12,4,2020,2008 NRHP-listed,LTI Motors,GMC
BR2318,DLR0092,For-M22,29705004,3,DT01115,15,12,2020,2008 NRHP-listed,Isdera Motors,Ford
BR2319,DLR0072,Nis-M269,11129928,3,DT01116,19,8,2020,2008 NRHP-listed,Glas Motors,Nissan
BR2320,DLR0052,Aud-M239,5651517,3,DT01117,22,4,2020,2008 NRHP-listed,e.GO Mobile Motors,Audi
BR2321,DLR0233,Aud-M233,11278020,3,DT01118,21,8,2020,Blankinship Motor Company Building,Blankinship Motor Company Building,Audi
BR2322,DLR0213,Toy-M203,29924316,3,DT01118,25,4,2020,Blankinship Motor Company Building,DKW Motors,Toyota
BR2323,DLR0193,Mah-M173,6271301,1,DT01119,28,12,2020,Blankinship Motor Company Building,Tazzari Motors,Mahindra
BR2324,DLR0173,Mar-M143,10866874,2,DT01120,1,9,2020,Blankinship Motor Company Building,Santa Matilde Motors,Maruti Suzuki
BR2327,DLR0113,GMC-M53,7221195,1,DT01120,13,4,2020,Blankinship Motor Company Building,LuAZ Motors,GMC
BR2329,DLR0073,Nis-M270,6214775,1,DT01121,20,8,2020,Blankinship Motor Company Building,GMC Motors,Nissan
BR2330,DLR0053,Aud-M240,21747525,3,DT01121,23,4,2020,Blankinship Motor Company Building,Eicher Polaris Motors,Audi
BR2331,DLR0234,Aud-M234,26563497,3,DT01122,22,8,2020,Bohn Motor Company Automobile Dealership,Bohn Motor Company Automobile Dealership,Audi
BR2332,DLR0214,Toy-M204,17533466,2,DT01124,26,4,2020,Bohn Motor Company Automobile Dealership,Horch Motors,Toyota
BR2334,DLR0174,Mar-M144,18752160,3,DT01125,2,9,2020,Bohn Motor Company Automobile Dealership,Santana Motors,Maruti Suzuki
BR2335,DLR0154,Che-M114,28867227,3,DT01127,6,5,2020,Bohn Motor Company Automobile Dealership,PGO Motors,Chevrolet
BR2337,DLR0114,GMC-M54,6329743,1,DT01128,14,4,2020,Bohn Motor Company Automobile Dealership,Lynx Motors,GMC
BR2338,DLR0094,For-M24,18592218,3,DT01128,17,12,2020,Bohn Motor Company Automobile Dealership,Isotta Fraschini Motors,Ford
BR2339,DLR0074,Sko-M271,5064801,1,DT01129,21,8,2020,Bohn Motor Company Automobile Dealership,GTA Spano Motors,Skoda
BR2340,DLR0054,Aud-M241,7111275,1,DT01129,24,4,2020,Bohn Motor Company Automobile Dealership,Elva Motors,Audi
BR2341,DLR0235,Aud-M235,4900328,1,DT01130,23,8,2020,Buick Automobile Company Building,Buick Automobile Company Building,Audi
BR2342,DLR0215,Toy-M205,3184412,1,DT01131,27,4,2020,Buick Automobile Company Building,Wanderer Motors,Toyota
BR2344,DLR0175,Mar-M145,15286122,3,DT01132,3,9,2020,Buick Automobile Company Building,Saturn Motors,Maruti Suzuki
BR2345,DLR0155,Cit-M115,17266956,2,DT01132,7,5,2020,Buick Automobile Company Building,Piaggio Motors,Citroën
BR2346,DLR0207,Mah-M167,4767401,1,DT01133,28,1,2020,"Daewoo, Saehan, Chevrolet Korea Motors",Westfield Motors,Mahindra
BR2347,DLR0115,GMC-M55,1156044,1,DT01133,15,4,2020,Buick Automobile Company Building,Mahindra Motors,GMC
BR2348,DLR0095,For-M25,4242946,2,DT01134,18,12,2020,Buick Automobile Company Building,Isuzu Motors,Ford
BR2350,DLR0055,BMW-M242,1772823,3,DT01135,25,4,2020,Buick Automobile Company Building,Facel Vega Motors,BMW
BR2351,DLR0236,Aud-M236,17972157,3,DT01135,24,8,2020,Cadillac Automobile Company Building,Cadillac Automobile Company Building,Audi
BR2352,DLR0216,Toy-M206,13386544,2,DT01136,28,4,2020,Cadillac Automobile Company Building,Maybach  Motors,Toyota
BR2353,DLR0196,Mah-M176,7236359,1,DT01136,31,12,2020,Cadillac Automobile Company Building,Toyota Motors,Mahindra
BR2355,DLR0156,Cit-M116,18011674,2,DT01137,8,5,2020,Cadillac Automobile Company Building,Plymouth Motors,Citroën
BR2357,DLR0116,GMC-M56,7530236,1,DT01137,16,4,2020,Cadillac Automobile Company Building,Marcos Motors,GMC
BR2358,DLR0096,For-M26,6105596,2,DT01138,19,12,2020,Cadillac Automobile Company Building,Iveco Motors,Ford
BR2359,DLR0076,Sko-M273,1627572,3,DT01138,23,8,2020,Cadillac Automobile Company Building,Healey Motors,Skoda
BR2360,DLR0056,BMW-M243,17444340,3,DT01139,26,4,2020,Cadillac Automobile Company Building,Ferrari Motors,BMW
BR2361,DLR0237,Aud-M237,10920946,2,DT01140,25,8,2020,Casa de cadillac,Casa de cadillac,Audi
BR2362,DLR0217,Ren-M207,6457651,1,DT01140,29,4,2020,Casa de cadillac,Izh  Motors,Renault
BR2367,DLR0117,GMC-M57,15644564,2,DT01141,17,4,2020,Casa de cadillac,Marlin Motors,GMC
BR2368,DLR0097,Lin-M27,6337284,2,DT01142,20,12,2020,Casa de cadillac,Jaguar Motors,Lincoln
BR2369,DLR0077,Sko-M274,8371844,1,DT01143,24,8,2020,Casa de cadillac,Heinkel Motors,Skoda
BR2370,DLR0057,BMW-M244,1498461,1,DT01143,27,4,2020,Casa de cadillac,Fiat Motors,BMW
BR2371,DLR0238,Aud-M238,3440078,2,DT01144,26,8,2020,Cass Motor Sales,Cass Motor Sales,Audi
BR2372,DLR0218,Ren-M208,5259795,3,DT01144,30,4,2020,Cass Motor Sales,Lagonda  Motors,Renault
BR2374,DLR0178,Mar-M148,16494576,2,DT01145,6,9,2020,Cass Motor Sales,Shelby SuperCars Motors,Maruti Suzuki
BR2375,DLR0158,Fia-M118,7855838,1,DT01145,10,5,2020,Cass Motor Sales,"Pontiac, Asüna Motors",Fiat
BR2377,DLR0118,GMC-M58,11048511,3,DT01146,18,4,2020,Cass Motor Sales,Maruti Motors,GMC
BR2378,DLR0098,Lin-M28,20192148,3,DT01146,21,12,2020,Cass Motor Sales,Jeep Motors,Lincoln
BR2380,DLR0058,BMW-M245,3241882,2,DT01147,28,4,2020,Cass Motor Sales,Fiat do Brasil Motors,BMW
BR2382,DLR0219,Ren-M209,7833314,1,DT01147,1,5,2020,Claremore Auto Dealership,MG  Motors,Renault
BR2383,DLR0199,Tat-M179,13747540,2,DT01148,3,1,2020,Claremore Auto Dealership,TVR Motors,Tata
BR2384,DLR0179,Mar-M149,28905498,3,DT01148,7,9,2020,Claremore Auto Dealership,Simca Motors,Maruti Suzuki
BR2385,DLR0159,For-M119,2413373,1,DT01149,11,5,2020,Claremore Auto Dealership,Porsche Motors,Ford
BR2388,DLR0099,Lin-M29,3396379,1,DT01150,22,12,2020,Claremore Auto Dealership,Jensen Motors,Lincoln
BR2389,DLR0079,Mit-M276,8997454,1,DT01151,26,8,2020,Claremore Auto Dealership,Hillman Motors,Mitsubishi
BR2391,DLR0240,Aud-M240,16855406,2,DT01151,28,8,2020,Clemens Automobile Company Building,Clemens Automobile Company Building,Audi
BR2392,DLR0220,Ren-M210,9108088,1,DT01152,2,5,2020,Clemens Automobile Company Building,Morris  Motors,Renault
BR2393,DLR0200,Tat-M180,4533032,1,DT01153,4,1,2020,Clemens Automobile Company Building,UAZ Motors,Tata
BR2394,DLR0180,Mar-M150,2023916,1,DT01154,8,9,2020,Clemens Automobile Company Building,Simca do Brasil Motors,Maruti Suzuki
BR2395,DLR0160,Hon-M120,19441050,2,DT01154,12,5,2020,Clemens Automobile Company Building,Premier Motors,Honda
BR2399,DLR0080,Mit-M277,19086794,2,DT01155,27,8,2020,Clemens Automobile Company Building,Hindustan Motors,Mitsubishi
BR2401,DLR0241,Aud-M241,6911454,2,DT01156,29,8,2020,Colman Automotive Building,Colman Automotive Building,Audi
BR2402,DLR0221,Ren-M211,2563293,1,DT01157,3,5,2020,Colman Automotive Building,Austin  Motors,Renault
BR2404,DLR0181,Mar-M151,9180803,1,DT01158,9,9,2020,Colman Automotive Building,Singer Motors,Maruti Suzuki
BR2405,DLR0161,Mer-M121,2583356,2,DT01159,13,5,2020,Colman Automotive Building,Proton Motors,Mercedes-Benz
BR2406,DLR0208,Mah-M168,28263645,3,DT01160,29,1,2020,DAF Motors,Wiesmann Motors,Mahindra
BR2407,DLR0121,Acu-M61,9777657,1,DT01160,21,4,2020,Colman Automotive Building,"Matra (including Deutsch-Bonnet, René Bonnet) Motors",Acura
BR2409,DLR0081,BMW-M1,1192682,2,DT01161,28,8,2020,Colman Automotive Building,Holden Motors,BMW
BR2410,DLR0061,BMW-M248,1996961,1,DT01162,1,5,2020,Colman Automotive Building,Ford America Motors,BMW
BR2411,DLR0242,BMW-M242,17126070,3,DT01162,30,8,2020,H Street Playhouse,H Street Playhouse,BMW
BR2412,DLR0222,Kia-M212,13360260,3,DT01163,4,5,2020,H Street Playhouse,Riley  Motors,Kia
BR2414,DLR0182,Mar-M152,23012124,3,DT01164,10,9,2020,H Street Playhouse,Skoda Motors,Maruti Suzuki
BR2415,DLR0162,Mer-M122,10879764,3,DT01164,14,5,2020,H Street Playhouse,Puma Motors,Mercedes-Benz
BR2417,DLR0122,Acu-M62,13804728,2,DT01165,22,4,2020,H Street Playhouse,Mazda Motors,Acura
BR2419,DLR0082,BMW-M2,14197656,3,DT01167,29,8,2020,H Street Playhouse,Honda Motors,BMW
BR2420,DLR0062,BMW-M249,2428393,1,DT01167,2,5,2020,H Street Playhouse,Ford Australia Motors,BMW
BR2421,DLR0243,BMW-M243,1739244,3,DT01168,31,8,2020,Howard Motor Company Building,Howard Motor Company Building,BMW
BR2423,DLR0203,Tat-M183,5565960,1,DT01168,7,1,2020,Howard Motor Company Building,Volkswagen Motors,Tata
BR2427,DLR0123,Acu-M63,1781776,1,DT01169,23,4,2020,Howard Motor Company Building,Mazzanti Motors,Acura
BR2428,DLR0103,Cad-M33,18247482,3,DT01169,26,12,2020,Howard Motor Company Building,KTM Motors,Cadillac
BR2429,DLR0083,BMW-M3,9743532,3,DT01170,30,8,2020,Howard Motor Company Building,Honda India Motors,BMW
BR2431,DLR0244,BMW-M244,4934636,1,DT01170,1,9,2020,Hupmobile Building,Hupmobile Building,BMW
BR2433,DLR0204,Tat-M184,140515,1,DT01172,8,1,2020,Hupmobile Building,Volkswagen do Brasil Motors,Tata
BR2437,DLR0124,Hon-M64,4315629,3,DT01172,24,4,2020,Hupmobile Building,McLaren Motors,Honda
BR2438,DLR0104,Cad-M34,22956252,3,DT01173,27,12,2020,Hupmobile Building,Lada Motors,Cadillac
BR2439,DLR0084,BMW-M4,17445024,3,DT01174,31,8,2020,Hupmobile Building,Hudson Motors,BMW
BR2440,DLR0064,MG-M251,14491058,2,DT01174,4,5,2020,Hupmobile Building,Ford Europe Motors,MG
BR2441,DLR0245,BMW-M245,24211491,3,DT01175,2,9,2020,Jennings Ford Automobile Dealership,Jennings Ford Automobile Dealership,BMW
BR2443,DLR0205,Tat-M185,2272794,3,DT01175,9,1,2020,Jennings Ford Automobile Dealership,Volkswagen South Africa Motors,Tata
BR2444,DLR0185,Hyu-M155,3970176,2,DT01176,13,9,2020,Jennings Ford Automobile Dealership,SsangYong Motors,Hyundai
BR2445,DLR0165,Peu-M125,4188963,1,DT01176,17,5,2020,Jennings Ford Automobile Dealership,Renault Motors,Peugeot
BR2447,DLR0125,Hon-M65,24556629,3,DT01178,25,4,2020,Jennings Ford Automobile Dealership,Mercedes-Benz (including Maybach) Motors,Honda
BR2448,DLR0105,Cad-M35,4116309,3,DT01179,28,12,2020,Jennings Ford Automobile Dealership,Lamborghini Motors,Cadillac
BR2449,DLR0085,BMW-M5,18661467,3,DT01179,1,9,2020,Jennings Ford Automobile Dealership,Humber Motors,BMW
BR2450,DLR0065,MG-M252,5979549,1,DT01180,5,5,2020,Jennings Ford Automobile Dealership,Ford India Motors,MG
BR2451,DLR0246,BMW-M246,1050883,1,DT01180,3,9,2020,Jones Motor Company,Jones Motor Company,BMW
BR2452,DLR0226,Hon-M216,13442598,2,DT01181,8,5,2020,Jones Motor Company,Das Motors,Honda
BR2454,DLR0186,Hyu-M156,10644934,2,DT01181,14,9,2020,Jones Motor Company,Standard-Triumph Motors,Hyundai
BR2455,DLR0166,Peu-M126,23079612,3,DT01182,18,5,2020,Jones Motor Company,Rivian Motors,Peugeot
BR2457,DLR0126,Hon-M66,8981081,1,DT01182,26,4,2020,Jones Motor Company,Mercury Motors,Honda
BR2460,DLR0066,Jee-M253,3309294,2,DT01183,6,5,2020,Jones Motor Company,Freightliner Motors,Jeep
BR2462,DLR0227,Hon-M217,7757426,2,DT01183,9,5,2020,Kindel Building,Ramani Motors,Honda
BR2463,DLR0207,Tat-M187,19756430,2,DT01184,11,1,2020,Kindel Building,Westfield Motors,Tata
BR2464,DLR0187,Hyu-M157,11152924,2,DT01184,15,9,2020,Kindel Building,Studebaker Motors,Hyundai
BR2467,DLR0127,Hon-M67,9819030,2,DT01185,27,4,2020,Kindel Building,Merkur Motors,Honda
BR2468,DLR0107,Cad-M37,3108616,1,DT01185,30,12,2020,Kindel Building,Land Rover Motors,Cadillac
BR2469,DLR0087,Mer-M7,1600510,2,DT01186,3,9,2020,Kindel Building,Hyundai Motors,Mercedes-Benz
BR2470,DLR0067,Jee-M254,2050218,3,DT01186,7,5,2020,Kindel Building,FSO Motors,Jeep
BR2526,DLR0210,Mah-M170,14716257,3,DT01187,31,1,2020,Daimler Motors,ZAZ Motors,Mahindra
BR2586,DLR0211,Mah-M171,9868520,1,DT01187,1,2,2020,Datsun Motors,ZIL Motors,Mahindra
BR2646,DLR0212,Mah-M172,9820202,1,DT01189,2,2,2020,Delahaye Motors,,Mahindra
BR2706,DLR0213,Mah-M173,19708557,3,DT01189,3,2,2020,DeLorean Motors,DKW Motors,Mahindra
BR2766,DLR0214,Mah-M174,5427166,1,DT01190,4,2,2020,DeSoto Motors,Horch Motors,Mahindra
BR2886,DLR0216,Mah-M176,9203891,1,DT01191,6,2,2020,Dodge Motors,Maybach  Motors,Mahindra
BR2946,DLR0217,Mah-M177,15240213,3,DT01191,7,2,2020,Donkervoort Motors,Izh  Motors,Mahindra
BR3006,DLR0218,Mah-M178,7776326,1,DT01192,8,2,2020,Edsel Motors,Lagonda  Motors,Mahindra
BR3066,DLR0219,Tat-M179,7996640,2,DT01192,9,2,2020,e.GO Mobile Motors,MG  Motors,Tata
BR3186,DLR0221,Tat-M181,2295360,1,DT01193,11,2,2020,Elva Motors,Austin  Motors,Tata
BR3246,DLR0222,Tat-M182,16485056,2,DT01193,12,2,2020,Facel Vega Motors,Riley  Motors,Tata
BR3306,DLR0223,Tat-M183,10765934,2,DT01194,13,2,2020,Ferrari Motors,Wolseley  Motors,Tata
BR3426,DLR0225,Tat-M185,2642509,1,DT01195,15,2,2020,Fiat do Brasil Motors,Talbot  Motors,Tata
BR3546,DLR0227,Tat-M187,21399438,3,DT01195,17,2,2020,"Fisker, Karma Motors",Ramani Motors,Tata
BR3606,DLR0228,Tat-M188,7469629,1,DT01196,18,2,2020,Ford America Motors,Deccan Motors,Tata
BR3666,DLR0229,Tat-M189,13010454,2,DT01196,19,2,2020,Ford Australia Motors,Herald Motors,Tata
BR3726,DLR0230,Tat-M190,24662301,3,DT01197,20,2,2020,Ford do Brasil Motors,Zion Automobils,Tata
BR3786,DLR0231,Tat-M191,3216435,3,DT01197,21,2,2020,Ford Europe Motors,Atlantic Motor Company,Tata
BR3906,DLR0233,Tat-M193,2525202,3,DT01198,23,2,2020,Freightliner Motors,Blankinship Motor Company Building,Tata
BR3966,DLR0234,Tat-M194,2842308,3,DT01198,24,2,2020,FSO Motors,Bohn Motor Company Automobile Dealership,Tata
BR4026,DLR0235,Toy-M195,9181555,1,DT01199,25,2,2020,GAZ Motors,Buick Automobile Company Building,Toyota
BR4086,DLR0236,Toy-M196,8914250,1,DT01199,26,2,2020,Geo Motors,Cadillac Automobile Company Building,Toyota
BR4146,DLR0237,Toy-M197,5805602,1,DT01200,27,2,2020,Gilbern Motors,Casa de cadillac,Toyota
BR4266,DLR0239,Toy-M199,8004269,1,DT01200,1,3,2020,Glas Motors,Claremore Auto Dealership,Toyota
BR4386,DLR0241,Toy-M201,2523098,2,DT01201,3,3,2020,GTA Spano Motors,Colman Automotive Building,Toyota
BR4446,DLR0242,Toy-M202,2015710,1,DT01201,4,3,2020,Gumpert Motors,H Street Playhouse,Toyota
BR4566,DLR0244,Toy-M204,5885517,3,DT01202,6,3,2020,Heinkel Motors,Hupmobile Building,Toyota
BR4626,DLR0245,Toy-M205,12723726,2,DT01202,7,3,2020,Hennessey Motors,Jennings Ford Automobile Dealership,Toyota
BR4686,DLR0246,Toy-M206,29237313,3,DT01203,8,3,2020,Hillman Motors,Jones Motor Company,Toyota
BR4746,DLR0247,Ren-M207,7152297,3,DT01204,9,3,2020,Hindustan Motors,Kindel Building,Renault
BR4806,DLR0248,Ren-M208,8393822,1,DT01204,10,3,2020,Holden Motors,AC Cars Motors,Renault
BR4926,DLR0250,Ren-M210,3816910,1,DT01205,12,3,2020,Honda India Motors,Aixam-Mega (including Arola) Motors,Renault
BR4986,DLR0251,Ren-M211,20137029,3,DT01205,13,3,2020,Hudson Motors,Alfa Romeo Motors,Renault
BR5046,DLR0252,Kia-M212,2136358,1,DT01206,14,3,2020,Humber Motors,Alpine Motors,Kia
BR5106,DLR0253,Kia-M213,19993293,3,DT01206,15,3,2020,Hummer Motors,Alvis Motors,Kia
BR5226,DLR0255,Hon-M215,2688075,3,DT01207,17,3,2020,"IFA (including Trabant, Wartburg, Barkas) Motors",Anadol Motors,Honda
BR5346,DLR0257,Hon-M217,15763710,2,DT01207,19,3,2020,Innocenti Motors,ARO Motors,Honda
BR5406,DLR0258,Hon-M218,20585610,3,DT01208,20,3,2020,Invicta Motors,,Honda
BR5466,DLR0259,Hon-M219,29960037,3,DT01208,21,3,2020,Isdera Motors,Asia Motors Motors,Honda
BR5586,DLR0261,For-M221,18848868,2,DT01209,23,3,2020,Isotta Fraschini Motors,Audi Motors,Ford
BR5646,DLR0262,For-M222,9899360,1,DT01210,24,3,2020,Isuzu Motors,Autobianchi Motors,Ford
BR5706,DLR0263,For-M223,3796026,3,DT01211,25,3,2020,Iveco Motors,Auto-Union Motors,Ford
BR5826,DLR0265,For-M225,5408464,1,DT01211,27,3,2020,Jeep Motors,Bentley Motors,Ford
BR5886,DLR0266,For-M226,1832463,1,DT01212,28,3,2020,Jensen Motors,Bitter Motors,Ford
BR5946,DLR0267,Aud-M227,389981,1,DT01213,29,3,2020,JPX Motors,BMW Motors,Audi
BR6006,DLR0001,Aud-M228,5184332,1,DT01213,30,3,2020,Kia Motors,AC Cars Motors,Audi
BR6066,DLR0002,Aud-M229,4383190,2,DT01214,31,3,2020,Koenigsegg Motors,Acura Motors,Audi
BR6126,DLR0003,Aud-M230,481608,3,DT01216,1,4,2020,KTM Motors,Aixam-Mega (including Arola) Motors,Audi
BR6186,DLR0004,Aud-M231,6037333,1,DT01217,2,4,2020,Lada Motors,Alfa Romeo Motors,Audi
BR6246,DLR0005,Aud-M232,2942646,2,DT01217,3,4,2020,Lamborghini Motors,Alpine Motors,Audi
BR6306,DLR0006,Aud-M233,3583528,2,DT01218,4,4,2020,Lancia Motors,Alvis Motors,Audi
BR6366,DLR0007,Aud-M234,19516300,2,DT01218,5,4,2020,Land Rover Motors,"AMC, Eagle Motors",Audi
BR6426,DLR0008,Aud-M235,1962018,2,DT01219,6,4,2020,Lexus Motors,Anadol Motors,Audi
BR6486,DLR0009,Aud-M236,14356532,2,DT01220,7,4,2020,Ligier Motors,Ariel Motors,Audi
BR6546,DLR0010,Aud-M237,28109448,3,DT01220,8,4,2020,Lincoln Motors,ARO Motors,Audi
BR6606,DLR0011,Aud-M238,8242881,3,DT01221,9,4,2020,Lotus Motors,Artega Motors,Audi
BR6786,DLR0014,Aud-M241,8995284,3,DT01222,12,4,2020,Lynx Motors,Audi Motors,Audi
BR6846,DLR0015,BMW-M242,834966,1,DT01222,13,4,2020,Mahindra Motors,Autobianchi Motors,BMW
BR6966,DLR0017,BMW-M244,6274137,1,DT01223,15,4,2020,Marlin Motors,Auverland Motors,BMW
BR7026,DLR0018,BMW-M245,1996244,1,DT01223,16,4,2020,Maruti Motors,Bentley Motors,BMW
BR7146,DLR0020,BMW-M247,18775617,3,DT01224,18,4,2020,Mastretta Motors,BMW Motors,BMW
BR7266,DLR0022,BMW-M249,17412957,3,DT01225,20,4,2020,Mazda Motors,Borgward (including Goliath and Lloyd) Motors,BMW
BR7326,DLR0023,BMW-M250,3669774,1,DT01226,21,4,2020,Mazzanti Motors,Bristol Motors,BMW
BR7386,DLR0024,MG-M251,1355190,2,DT01226,22,4,2020,McLaren Motors,British Leyland Motors,MG
BR7446,DLR0025,MG-M252,3552093,3,DT01227,23,4,2020,Mercedes-Benz (including Maybach) Motors,Austin-Healey Motors,MG
BR7506,DLR0026,Jee-M253,13876546,2,DT01227,24,4,2020,Mercury Motors,"Austin, Rover Motors",Jeep
BR7686,DLR0029,Vol-M256,471533,1,DT01228,27,4,2020,Mia Motors,Bytom Motors,Volkswagen
BR7746,DLR0030,Vol-M257,14482858,2,DT01228,28,4,2020,Micro Motors,Cadillac Motors,Volkswagen
BR7806,DLR0031,Vol-M258,11927904,3,DT01229,29,4,2020,Mini Motors,Caterham Motors,Volkswagen
BR7866,DLR0032,Vol-M259,16886348,2,DT01229,30,4,2020,Mitsubishi Motors,Checker Motors,Volkswagen
BR7926,DLR0033,Vol-M260,19550380,2,DT01230,1,5,2020,Monica Motors,Chevrolet Motors,Volkswagen
BR7986,DLR0034,Nis-M261,17277864,3,DT01230,2,5,2020,Monteverdi Motors,Chevrolet India Motors,Nissan
BR8046,DLR0035,Nis-M262,18919476,2,DT01231,3,5,2020,Morgan Motors,Chrysler Motors,Nissan
BR8106,DLR0036,Nis-M263,16518360,2,DT01232,4,5,2020,Moskwitch Motors,Chrysler Europe Motors,Nissan
BR8226,DLR0038,Nis-M265,9128122,2,DT01233,6,5,2020,Naza Motors,Cizeta-Moroder Motors,Nissan
BR8286,DLR0039,Nis-M266,22319748,3,DT01234,7,5,2020,Nissan Motors,Dacia Motors,Nissan
BR8406,DLR0041,Nis-M268,7003696,1,DT01236,9,5,2020,Noble Motors,DAF Motors,Nissan
BR8466,DLR0042,Nis-M269,4068964,1,DT01236,10,5,2020,NSU Motors,Daihatsu Motors,Nissan
BR8586,DLR0044,Sko-M271,17998402,2,DT01237,12,5,2020,Oltcit Motors,,Skoda
BR8646,DLR0045,Sko-M272,18672717,3,DT01237,13,5,2020,Opel Motors,Delahaye Motors,Skoda
BR8706,DLR0046,Sko-M273,6318758,2,DT01238,14,5,2020,Packard Motors,DeLorean Motors,Skoda
BR8766,DLR0047,Sko-M274,5507437,1,DT01238,15,5,2020,Pagani Motors,DeSoto Motors,Skoda
BR8826,DLR0048,Mit-M275,2528334,2,DT01239,16,5,2020,Panhard Motors,De Tomaso Motors,Mitsubishi
BR8886,DLR0049,Mit-M276,3302523,1,DT01239,17,5,2020,Panoz Motors,Dodge Motors,Mitsubishi
BR8946,DLR0050,Mit-M277,19257888,3,DT01241,18,5,2020,Panther Motors,Donkervoort Motors,Mitsubishi
BR9066,DLR0052,BMW-M2,27599916,3,DT01242,20,5,2020,Perodua Motors,e.GO Mobile Motors,BMW
BR9126,DLR0053,BMW-M3,3120257,1,DT01243,21,5,2020,Peugeot Motors,Eicher Polaris Motors,BMW
BR9186,DLR0054,BMW-M4,7038770,2,DT01243,22,5,2020,PGO Motors,Elva Motors,BMW
BR9246,DLR0055,BMW-M5,310377,1,DT01244,23,5,2020,Piaggio Motors,Facel Vega Motors,BMW
BR9306,DLR0056,Mer-M6,13147494,3,DT01244,24,5,2020,Plymouth Motors,Ferrari Motors,Mercedes-Benz
BR9426,DLR0058,Mer-M8,6880572,3,DT01245,26,5,2020,"Pontiac, Asüna Motors",Fiat do Brasil Motors,Mercedes-Benz
